target,init,shots,n_bits,sim_time_s,l2_error
qiskit-gpu,zero,16384,23,0.219408477001707,0.0078105924184796
qiskit-gpu,zero,16384,24,0.4211698090075515,0.0078129768226071
qiskit-gpu,zero,16384,25,0.8423013650026405,0.0078125
qiskit-gpu,zero,16384,26,1.7255238570069196,0.0078120231482889
qiskit-gpu,zero,16384,27,3.577038638992235,0.0078125
qiskit-gpu,zero,32768,3,0.0130758099985541,0.0057282071321533
qiskit-gpu,zero,32768,4,0.0117470700060948,0.0040028082109544
qiskit-gpu,zero,32768,5,0.0125903289881534,0.0043530092009007
qiskit-gpu,zero,32768,6,0.013714094995521,0.0051182263899503
qiskit-gpu,zero,32768,7,0.014479168006801,0.0056167268842738
qiskit-gpu,zero,32768,8,0.0159972940018633,0.0054295565911848
qiskit-gpu,zero,32768,9,0.0173632789956172,0.0057888555760024
qiskit-gpu,zero,32768,10,0.0196600909985136,0.0054865479362456
qiskit-gpu,zero,32768,11,0.0390713250089902,0.005656546505907
qiskit-gpu,zero,32768,12,0.0652946600021096,0.0054703982457902
qiskit-gpu,zero,32768,13,0.0764296859997557,0.0055498378523775
qiskit-gpu,zero,32768,14,0.0677474750118563,0.0055279794064633
qiskit-gpu,zero,32768,15,0.0701000319968443,0.0055227542330486
qiskit-gpu,zero,32768,16,0.0878990610071923,0.0054938421890456
qiskit-gpu,zero,32768,17,0.0766423280001618,0.0055331996455856
qiskit-gpu,zero,32768,18,0.0727997549984138,0.0055316845997911
qiskit-gpu,zero,32768,19,0.095963910993305,0.0055230914901851
qiskit-gpu,zero,32768,20,0.1043506930000148,0.0055254517137555
qiskit-gpu,zero,32768,21,0.1016963870060863,0.0055239345429414
qiskit-gpu,zero,32768,22,0.1384367989958264,0.0055288217138943
qiskit-gpu,zero,32768,23,0.2354733380052494,0.0055217423380452
qiskit-gpu,zero,32768,24,0.4381634230085183,0.0055237659426836
qiskit-gpu,zero,32768,25,0.8614456329960376,0.0055237659426836
qiskit-gpu,zero,32768,26,1.7456047189916717,0.0055239345429414
qiskit-gpu,zero,32768,27,3.6020587450038875,0.0055246088925188
qiskit-gpu,zero,65536,3,0.0217292940069455,0.0038117664522601
qiskit-gpu,zero,65536,4,0.0219404800009215,0.0040711524411577
qiskit-gpu,zero,65536,5,0.0232805899868253,0.0043740856543525
qiskit-gpu,zero,65536,6,0.0308106169977691,0.0046166852590752
qiskit-gpu,zero,65536,7,0.0263498830026946,0.0041003861329798
qiskit-gpu,zero,65536,8,0.0285647900018375,0.0040250244529348
qiskit-gpu,zero,65536,9,0.0381098540092352,0.0038204302623361
qiskit-gpu,zero,65536,10,0.0404349439922953,0.0038841936161169
qiskit-gpu,zero,65536,11,0.0456164579954929,0.0039769568294623
qiskit-gpu,zero,65536,12,0.0409644649917027,0.0039788883429782
qiskit-gpu,zero,65536,13,0.047144604002824,0.003904759599555
qiskit-gpu,zero,65536,14,0.059647305010003,0.0039319741097703
qiskit-gpu,zero,65536,15,0.0678551179880742,0.003918687570035
qiskit-gpu,zero,65536,16,0.0702224499982548,0.003904282551253
qiskit-gpu,zero,65536,17,0.0824205410026479,0.0039104796398778
qiskit-gpu,zero,65536,18,0.0929211760085308,0.0039006431394698
qiskit-gpu,zero,65536,19,0.1024295920069562,0.0039126820061856
qiskit-gpu,zero,65536,20,0.1089684889884665,0.0039079781524251
qiskit-gpu,zero,65536,21,0.1379442689940333,0.003907024783545
qiskit-gpu,zero,65536,22,0.1845752369990805,0.0039040440052424
qiskit-gpu,zero,65536,23,0.2780612009955803,0.00390505772515
qiskit-gpu,zero,65536,24,0.4888876940094633,0.0039061903949004
qiskit-gpu,zero,65536,25,0.9035744889988564,0.0039064884113035
qiskit-gpu,zero,65536,26,1.8183281519886805,0.00390630960419
qiskit-gpu,zero,65536,27,3.652320100009092,0.00390630960419
qiskit-gpu,zero,131072,3,0.0407211609999649,0.0027396219864839
qiskit-gpu,zero,131072,4,0.0510359670006437,0.0030606331511839
qiskit-gpu,zero,131072,5,0.0463705319998553,0.0034770458131938
qiskit-gpu,zero,131072,6,0.0503332699881866,0.0024618957939514
qiskit-gpu,zero,131072,7,0.0617550739989383,0.0027544755888239
qiskit-gpu,zero,131072,8,0.0596410680009285,0.0025521208515458
qiskit-gpu,zero,131072,9,0.0584814909962005,0.0027044885385345
qiskit-gpu,zero,131072,10,0.0627683929924387,0.0027243028488831
qiskit-gpu,zero,131072,11,0.072365522995824,0.002764116056084
qiskit-gpu,zero,131072,12,0.0806453260011039,0.0027509019575473
qiskit-gpu,zero,131072,13,0.0853625189920421,0.0027748140424741
qiskit-gpu,zero,131072,14,0.0975856900040526,0.0027821463536182
qiskit-gpu,zero,131072,15,0.1099054109945427,0.0027603862156477
qiskit-gpu,zero,131072,16,0.1361219190002884,0.0027704893816824
qiskit-gpu,zero,131072,17,0.1409794170031091,0.0027693966522115
qiskit-gpu,zero,131072,18,0.1610226630000397,0.0027599433577122
qiskit-gpu,zero,131072,19,0.1737459639989538,0.0027643266313371
qiskit-gpu,zero,131072,20,0.1952571909932885,0.0027610398284912
qiskit-gpu,zero,131072,21,0.2319499230070505,0.0027603018672331
qiskit-gpu,zero,131072,22,0.2635043789923657,0.0027608922520196
qiskit-gpu,zero,131072,23,0.3879293409991078,0.0027638001631222
qiskit-gpu,zero,131072,24,0.5737994730006903,0.0027622623016616
qiskit-gpu,zero,131072,25,1.0303747139987536,0.0027614403534441
qiskit-gpu,zero,131072,26,1.8895423909998497,0.0027618618959075
qiskit-gpu,zero,131072,27,3.7423097519931616,0.0027621990835592
qiskit-gpu,zero,262144,3,0.093494593995274,0.0018403927789724
qiskit-gpu,zero,262144,4,0.0880069410050055,0.0022401791422752
qiskit-gpu,zero,262144,5,0.0977244469977449,0.001281397638014
qiskit-gpu,zero,262144,6,0.1029811129992595,0.0018976575702436
qiskit-gpu,zero,262144,7,0.1087123569886898,0.0019030713759698
qiskit-gpu,zero,262144,8,0.1091133269947022,0.0019471628861217
qiskit-gpu,zero,262144,9,0.1183993769955122,0.0019747240139843
qiskit-gpu,zero,262144,10,0.127663727995241,0.0019024136597009
qiskit-gpu,zero,262144,11,0.1314677660120651,0.0019251035199956
qiskit-gpu,zero,262144,12,0.1456635800132062,0.0019379112658932
qiskit-gpu,zero,262144,13,0.1576169589970959,0.001949179658039
qiskit-gpu,zero,262144,14,0.1876766359928297,0.0019339123135946
qiskit-gpu,zero,262144,15,0.2090123390080407,0.0019617560533321
qiskit-gpu,zero,262144,16,0.2393201279919594,0.0019566756994333
qiskit-gpu,zero,262144,17,0.2897929180035135,0.0019498962298125
qiskit-gpu,zero,262144,18,0.3397388120065443,0.0019560136890733
qiskit-gpu,zero,262144,19,0.3869891229987843,0.0019562591797221
qiskit-gpu,zero,262144,20,0.4084485430066706,0.0019522605413448
qiskit-gpu,zero,262144,21,0.4225281059916597,0.0019535645347983
qiskit-gpu,zero,262144,22,0.4867869760055328,0.0019532367555116
qiskit-gpu,zero,262144,23,0.5853258809947874,0.0019523723463389
qiskit-gpu,zero,262144,24,0.8207421350089135,0.0019530877467417
qiskit-gpu,zero,262144,25,1.2404711929993937,0.0019532367555116
qiskit-gpu,zero,262144,26,2.1101741930033318,0.00195290892121
qiskit-gpu,zero,262144,27,3.950910090003162,0.0019531473516138
qiskit-gpu,zero,524288,3,0.2529775900038657,0.0017179208653463
qiskit-gpu,zero,524288,4,0.2948090919962851,0.0012941553737065
qiskit-gpu,zero,524288,5,0.3114317410072544,0.0009838221838826
qiskit-gpu,zero,524288,6,0.2789838739990955,0.0013296039626429
qiskit-gpu,zero,524288,7,0.2865276640077354,0.0013468420637577
qiskit-gpu,zero,524288,8,0.3284867589973146,0.0014068503182936
qiskit-gpu,zero,524288,9,0.3041121610003756,0.0013545291166077
qiskit-gpu,zero,524288,10,0.2894753919972572,0.0013585330811048
qiskit-gpu,zero,524288,11,0.2695801180088892,0.0013866490150097
qiskit-gpu,zero,524288,12,0.2899540159996832,0.0013697286601807
qiskit-gpu,zero,524288,13,0.3706513249926502,0.0013876456156817
qiskit-gpu,zero,524288,14,0.4314357089897385,0.0013780669769817
qiskit-gpu,zero,524288,15,0.4065651609998895,0.0013735347107724
qiskit-gpu,zero,524288,16,0.5496713650063612,0.0013797686710853
qiskit-gpu,zero,524288,17,0.6158830009953817,0.0013795128915019
qiskit-gpu,zero,524288,18,0.7271111810114235,0.001380949388906
qiskit-gpu,zero,524288,19,0.7525260349939344,0.0013790592275571
qiskit-gpu,zero,524288,20,1.000698778007063,0.001381257579802
qiskit-gpu,zero,524288,21,0.9080509199993684,0.0013812654812285
qiskit-gpu,zero,524288,22,1.042940029001329,0.0013810679320049
qiskit-gpu,zero,524288,23,1.0289658450055867,0.0013806516691437
qiskit-gpu,zero,524288,24,1.2635163660015678,0.0013807491596742
qiskit-gpu,zero,524288,25,1.6951539400033653,0.0013810995417796
qiskit-gpu,zero,524288,26,2.581109667007695,0.0013810784686769
qiskit-gpu,zero,524288,27,4.454016236006282,0.001380925679065
